task: 4461,1936 | cost: 47.277850502723595
task: 2600 | cost: 384.8881535050168
task: 958,2863,3193,1165,1756,3572,2058,4848,4956,2156,533,4689,2291 | cost: 3101.668161500129
task: 4724,2699,4085,573,4807,3421,3094,4409,184 | cost: 2195.192605002376
task: 4517 | cost: 49.68391399961547
task: 3783,4440,2052,3898,4648,4093,2694,1333,1976,4701,3357,3776,3060 | cost: 829.6875925007043
task: 2617,4957,3016,2225,2169,2888,3924,2415,1846,2223,3620,3581 | cost: 2097.775271999126
task: 4058,3089,576,3816,3455,2132,4887,4544,1920 | cost: 728.9171685006295
task: 3747 | cost: 17.250616001547314
task: 3913,2918,5096,4864,144,910,2675,1421,2885,4261,3118,4772,2364,2907,2854 | cost: 1060.140195495478
task: 2619,1419,1610,1447,1168,3907,2004,3780,2445,863,1443,1849,3240 | cost: 734.3597204999242
task: 2214,982,1210,4663,2003,4578,4800,4873 | cost: 431.9218064956658
task: 3950,2889,556,4017,3821,905,3599,83,4409,3647,4248,2919,4792 | cost: 2614.6640884981025
task: 2209,4069,3294,4795,4320,3331,4482 | cost: 173.8178820014582
task: 4864,3156,1949,2562,883,4742,2416,2134,2047,2854,4996,998,3575 | cost: 3622.7004254942585
task: 2101,1088,521,1997,590,152,2609,4294,2282,2183,4931,4498,2838,3568 | cost: 1078.5906770033762
task: 4069,2279 | cost: 13.458445999276591
task: 196,3454,1716,2800 | cost: 464.5319864976045
task: 1884,2679,4145,2705,2096,2331,4724 | cost: 675.0702180033841
task: 3339,4579,673,684,1868,4626,4349,3908,4924,3926,4337,3329,118,2780,2535 | cost: 1145.789791498828
task: 4674,2839,1917,3479,4873 | cost: 222.52567550094682
task: 862,1683,2354,3030,5125,4345,1898,907,967,3505,5070 | cost: 1488.9231095003197
task: 873,4737,3384,4373,2569,1783,4491,4217,636,1813,3286,1003,3998 | cost: 2179.114722999657
task: 2122,3462,3268 | cost: 1847.747817500931
task: 2312,3808,1181,5006,2542,3745,2214 | cost: 506.59090950284735
task: 4036,4401,2283,2853,4587,4749 | cost: 328.441888497764
task: 4630,638,4872,4262,2332,2290,870,744 | cost: 1042.5295964960242
task: 3153 | cost: 4.841881502215983
task: 675,2681,3480,4881,5020,3923 | cost: 560.2480989982723
task: 4161,2562,4414,775,2355,5101,3244,3218,1760,1045,3189,2287,2995,572,4825 | cost: 1972.3198235005839
task: 3844,29,4614,3381,361 | cost: 1512.2732279960474
task: 1612,4369,4746,5025,1863,3369,912,4793,3740,2728,570,5121,1019,4948 | cost: 2311.063719000231
task: 4816,924,2350,664,3090,1332,3382 | cost: 987.9162489996816
task: 195,883,3499,1063,643,1533,2768,4571,3943 | cost: 1745.1377284996852
task: 3471 | cost: 198.17858899841667
task: 3335,4576,4504,953,3642 | cost: 146.6301670006942
task: 1731,4666,4602,3218,1191,1829,2194,3720 | cost: 2649.839994497597
task: 3263,4898,4622,4978,4883,2722,1589,4000,3473,2962,2220,4264,5015 | cost: 2065.0466954975855
task: 2817,3775,4921,165,4880,4730,3472,2975,4943,1636,620,3896,2824,2594 | cost: 1993.3073395004612
task: 4101,4727,1563,4719,588,2466,2867,514,5088,2871,2765,3452,4578 | cost: 1520.4374115019164
task: 3658,3771,2489,4226,4593,2429,2082,2688,1901,3229,2366,1754,4211 | cost: 1921.8160949967569
task: 4301,1793,3926,2221,3689,3181,3235,4418,2224,1427,2228,1894,1371,3745 | cost: 1928.0269044975284
task: 1513,5103,3865,3676 | cost: 112.47852200176567
task: 4059,4276,1679,4490,2087,568,1617 | cost: 399.25875299741165
task: 4714,1151,3486,2785,5118,1722,1770,580 | cost: 1054.1939005015593
task: 2283,3814,2247,4874,4743,3317,1477,3746,1792,2955,2183,3464,3947,3599 | cost: 1852.455412499694
task: 4826,2252,4391,4979,5053,1583,2549,3540,2455,3691,2579,3639,4407,3616 | cost: 2560.707631499099
task: 3981,4880 | cost: 43.26291049801512
task: 572,3643,582,778,2962,5058,5015 | cost: 282.89933250198374
task: 3265,2635,4531,1984,2856,2190,1570,1508,5117,1420,4348,1744,4034,3712,2946 | cost: 1929.8404764995212
task: 4967,3637,4770 | cost: 337.49331300350605
task: 1821,1194,1534,3522,2253,390,1631,4096,4087,1911,2348,682,3706,4069 | cost: 458.6351710022427
task: 3893 | cost: 5.783094999060268
task: 2972,1276,4751,2038 | cost: 134.33708499724162
task: 369,557,4012,1554,4030,3901,1734,3959,1793,173,3247,3557,2988,1658 | cost: 2423.4279000011156
task: 4287,4524,3798,3060,4267,2521,4758,2437,3837 | cost: 871.4681935016415
task: 1676,1560,4069,979,151 | cost: 1109.4221005005238
task: 2162,190,4819,3314,4139,634,1708,3176,3064 | cost: 1261.9159930036403
task: 1817,2700,3451,3565,1624,714,4950,3673,4371,2671 | cost: 1586.793687001773
task: 4773,4405,3539,4314,2791,3747,5005,1374,3435,1418,919,2266,4400,1937 | cost: 2222.26109750045
task: 5128,1815,4072,288,4124,3500,5032,2994 | cost: 1306.8460950016743
task: 2654,3085 | cost: 243.86725750082405
task: 1169,3664,4269 | cost: 159.30598299746634
task: 2826,2667,4601,1812,3989,3004,4872,2971,3790,4532,4417,1418,3220,4969,1041 | cost: 1625.965028499195
task: 1353,3244,2517,5060,3783,3004,1094,3193,3928 | cost: 275.0218904984649
task: 1693,4559,3402,2771,4239,2991,2513,3503 | cost: 728.509632001078
task: 1547,4012,3374,888,4665,4084,4865,3997,3726,4954,1573,2431,2787,4434 | cost: 2893.1291480039363
task: 2756,4507,4061 | cost: 146.20677000493743
task: 3772,4514,4600,3578,1911,3865,4802,1143,4757,2862,2409,4032,3845,3880 | cost: 1084.974705496279
task: 405,1600,2809,2652,4709 | cost: 259.62547800008906
task: 3121,2265,1409,1052,2783,3470,1404,4693,4009,1190,5036,2262 | cost: 755.3979920012353
task: 2287,560,1506,747,683,1493,2771,5090,4387,4100,4995,1628 | cost: 853.6764759992366
task: 4128,1530,681,2208,160,3014,2243,1608 | cost: 1103.365914495953
task: 1734 | cost: 288.5598940010823
task: 4251,1764,2960,1418,5134,4075 | cost: 66.18723049905384
task: 2079,2801 | cost: 291.15222999826074
task: 1757,1916,2484,971,4775,582,3792,3080,4199,4678,555,684,691 | cost: 2759.65021850061
task: 937,2415,4883,2994,2530,2799,1879,4596,2214,2901,209 | cost: 1361.691530502867
task: 3987,4726,4220,4410,2969,3894,2901,569,5009,2540,2128 | cost: 379.4836420020147
task: 1693,4595,1959,555,651,5021,3524,146,5083,2283,1953 | cost: 911.3923930017336
task: 1218,2103,1265 | cost: 413.25866199986194
task: 1878,4330,1391,3487,5029 | cost: 1018.0265374983719
task: 3192,4876,2574,3073,2967,2300,2952,3322,4106,3998,2291 | cost: 376.5595145014231
task: 3619,4044,4022,4197,2361,1346,4227,4409,4077,3309,1629,2814,562,808,4226 | cost: 1212.4176824981987
task: 3867,3156,4735,548,3411,5064,3096 | cost: 1823.3382489997894
task: 4298,3062,5058,3884,3003,4726,1347,4015 | cost: 546.5026560013939
task: 4480,2439,615,2418 | cost: 1695.3482200005965
task: 2024,2294,3246,583,3663,3657 | cost: 248.75268150208285
task: 1507,4142,1254,1453,1715,2136,977,2530 | cost: 1937.8032419990632
task: 3147,3229,3814,214,2160,4696,4786,4821,4212,1717,3574,869 | cost: 1405.9431445020891
task: 3013,4896,2660,4934,1131,4538,4688,3326,3592,3804,2828,4690,1982,479,2572 | cost: 1374.2145090000122
task: 1813,662,971,23,850,4624,4010,4670,4781,2932,2825,5051,4752,208,2731 | cost: 3341.0210579968407
task: 3899,2153,3037,942,3542 | cost: 928.3888264981215
task: 4379,2296,2747,2071,132 | cost: 944.5554480007559
task: 589 | cost: 12.756602001900319
task: 1291,4383,3466,3433,647,2583,2796,5061,3787,642,668 | cost: 908.6048805038445
task: 714,1692,4762,3653,3591,4443,675,2654,2800,2807,5051,2876,3961,4516,2936 | cost: 1579.165125000145
task: 3970,2813,4993,4485 | cost: 335.98291849921225
task: 4547,1511,3902,1590,5053,4340,1082,5032,753,3796 | cost: 554.1675310014398
task: 1291,1196,4535,4203 | cost: 40.40493549837265
task: 4197,271,2188,1441,5128,2226,4275,3056 | cost: 200.86065850045998
task: 1987,2896,913,1933,3303,4241,3793,2015 | cost: 994.2280579998624
task: 3938,4060,2258,4051,3798,3690 | cost: 566.0453889977362
task: 4782,1510,4566,4506,2571 | cost: 1494.4543765013805
task: 1747,2664,5116,1498,4761,4616,2238,3703,2845 | cost: 1602.2446705028415
task: 2537,3570,3702,4372,1800 | cost: 585.6449080019956
task: 327,3106,37,3750,3129,2751,2572,4604,4667,3651 | cost: 923.3161285010283
task: 1406,5134,480,1560,3223,2899,3736,2344,4415,2646,2150,4999,4339,4532 | cost: 1348.4071835009672
task: 2841,3313,4322,2743,2923,3011,4822,3464,1849,3699,4696,3549 | cost: 1039.9660894981935
task: 1440,2572,650,2087,3210,2793,3437,2714,3984,3199,3437,1554,1890,3493,3760 | cost: 2208.4997554993606
task: 746,2575,824,2227,1640 | cost: 1184.082480500365
task: 4433,2574,1822,1542,929,2975,2804,5089 | cost: 2247.7329344983445
task: 4765,1839,4726,2368,2658,3266,1217,3411,3199,3225,4813,2763,4145 | cost: 1479.1029469961359
task: 2349,4152,2961,4382,2590,5006,3210,521,197,5095 | cost: 555.2276554990385
task: 667,3118,2436,554,1255,1794,4530,4186,997 | cost: 2026.8973404999997
task: 3674,2168,3323,4366,3213,2255,1955,3270,2511,4687 | cost: 1087.2268739985884
task: 3122,53,1650,4746,2288,4973,218,556,4077,2432,2287,4101,4982,1471,562 | cost: 4477.049318498757
task: 1992,3427,3869,1447,4480,1900,4807,4189,1441,1980,4624,2574 | cost: 1606.9519580014457
task: 5066,3153,3652 | cost: 40.32517499945243
task: 3932,3708,585,3923,2276,2189,1527,8,3014,4716,4966,4711,3402 | cost: 1283.9859280029486
task: 398,5004,3285,2512 | cost: 763.150462997146
task: 2960 | cost: 8.640182000817731
task: 2373,1297 | cost: 37.85407050236245
task: 3402 | cost: 11.105582500022138
task: 4250,178,2596,4202,4152,3903 | cost: 721.2123210010759
task: 638,3766,4481,2243,4506,4690 | cost: 375.4809260026377
task: 2897,1557,4926,2032 | cost: 959.6988640041673
task: 2596,3208 | cost: 128.96724700112827
task: 4646 | cost: 27.562008501263335
task: 388 | cost: 12.474897997890366
task: 3060,2096,3672,1477,4941,1613,4457,2855,562,2934,4376,3788,4844,1540 | cost: 862.8975444989919
task: 3599,996,405,3675,4740,1838,3643,3036 | cost: 880.8984355018765
task: 3741 | cost: 92.59920849945047
task: 4945,9,2036,4243,3871,2049,4703,3872,1318,2933 | cost: 926.40633550036
task: 4567,979 | cost: 66.43626149889315
task: 495,3054,2091,2268 | cost: 98.48817999954917
task: 16,3760,3746,4105 | cost: 4459.140808499797
task: 2582,2423,1048,2766,3655,3313 | cost: 652.2899994997715
task: 2194,4042,2319,2192,3194,4942,2350,5068,2999,664,2814,592 | cost: 1052.1560519991908
task: 1303,3168,3302,109,3993,1037,979,3125,1835,4754,3517,2899,4047,2308,2062 | cost: 1502.4302245037688
task: 2577,1371,2686 | cost: 119.7696929993981
task: 3990,3612,3964,2179,4148,4041,675,3292,3780,4375,1529,3330,1969,3735,4224 | cost: 2079.5921639983135
task: 3900,940,1685,2357,4278,1746,4089,4737,3380,5021,589,808,4801,742 | cost: 1300.864377499238
task: 4190,3948,4392,1232,3649,3282,4146,1640 | cost: 886.8228060018737
task: 2042 | cost: 2.59367599937832
task: 3727,2911,2226,3504,3052,1135,2754,3585,2741,2893,2014 | cost: 1273.0584255041322
task: 142,4556,2143,1040,4338,3496,1063 | cost: 1710.1290720020188
task: 2890,3057 | cost: 120.36101900230278
task: 2378,2011,1201,4853,2185,2582,5111,1925,163,1987,1906,3465,4295 | cost: 1817.888359502831
task: 2552,4042,3437,4097,4323,2456,4617 | cost: 447.9029419962899
task: 2276 | cost: 5.300938999425853
task: 2595,5044,4694,4310,4755,4912,1702,143,1430,2318,2740,1778,3353 | cost: 1789.9924119992647
task: 1804,1444 | cost: 114.59797999850707
task: 4758,2913,3190,1674,3782 | cost: 541.7103275030968
task: 3243,611,4493 | cost: 271.0033325020049
task: 3801,3596,4460,4232,2320,2499,4078,896,1455,3312,3137 | cost: 701.1588604982535
task: 3300,2117,3864,3001,2873,3483,1413,2601,2211,4097 | cost: 1211.7812569995294
task: 165,2924,2961,1389,1325,2425,139,4719,2261,667,3227,4432 | cost: 775.1023944983899
task: 2175,4806 | cost: 341.63979349978035
task: 2414,2837,1784,2816,3565,3602,3539,2846 | cost: 1002.9014665014984
task: 2255,4842,2972,5127,984,4456,1526,1529,1978,3185 | cost: 1453.14975650399
task: 3406,2951,3620,1504,2779,4257,4079,4576,2889,162 | cost: 1094.1683330020169
task: 4353,846,2770,3344,3804 | cost: 150.01658449909883
task: 1992 | cost: 15.420018000440905
task: 3330,4768,4497,5068,4312,1558,4077,3150,3613,3156,3490,4511,652,12,1324 | cost: 4085.204420498485
task: 2287,2144,3851,987,778,1102,4728,560,4424,2277,1513,4345,3325,1021 | cost: 1162.092851496709
task: 4680,4851,2733,4974,682,1826,3372,1630 | cost: 2051.0619999986375
task: 4292,4244 | cost: 247.65054750241688
task: 1023,3021,734,1320,1832,1736 | cost: 963.3802800017293
task: 2490,2806,3105,555,4304,490,4444,2885,2917,3828,3818,5088,3879 | cost: 634.5648130009067
task: 343,3711,733,110,4153 | cost: 267.0320149991312
task: 3896,539,4857,3880,2626,3224,2053,2649 | cost: 615.7203639995714
task: 950,4816,1239,4374,1825,3259 | cost: 817.9025665012887
task: 1693,3713,4494,2775,4696,1396,3786,73 | cost: 457.63435250046314
task: 3263,2312,4227,3957 | cost: 594.4889474994852
task: 2881,3434,4982,4528,3606,4105,2445,310,4505 | cost: 365.9426195008564
task: 670,2355,1357,1021,4039,3286,3127 | cost: 650.4268820026482
task: 4451,4403,116,4274,4355,3755,4960,3165,1010,2169 | cost: 803.8229984995269
task: 2239,2300 | cost: 301.98022249896894
task: 3254,4186,3782 | cost: 1556.865206999646
task: 2664,2134,3846,4128,3974,5039,989,1864,3190,2642,3821,4392,3665,3963,2167 | cost: 1149.9819355012733
task: 4384,2073,4416,3596 | cost: 63.59572500514332
task: 1099,361,890,2642,2734 | cost: 854.4072549993871
task: 2793,1356,1433,4847,2367,3801 | cost: 81.3866654971207
task: 2048,4697,3128,2791 | cost: 129.88535199838225
task: 960,1221,2067,1617,560,4836 | cost: 163.74199599886197
task: 2513,1032,1938,4645,1711,2083,4956,1541 | cost: 670.4987844968855
task: 4627,75 | cost: 895.5774454989296
task: 684,4673 | cost: 29.805232996295672
task: 652,4598,1721,2346,1199,1631,1933,175,3017,1377 | cost: 468.1054820030113
task: 1173,3005,2369,682,4275,1535,4650 | cost: 369.20946900499985
task: 1804,2480,2450,1940,1123,1081,4510,595,2370,4254,4898,4396 | cost: 868.5543854990101
task: 1103,1539,4401,3189,2174,3919,3408,4679 | cost: 441.7017605046567
task: 1932,4634,4347,1297,2345,1828,1852,4308,3843,2657,1016,1720,3624 | cost: 1227.4641139993037
task: 707 | cost: 868.8002699964272
task: 3670,861,675,3928,3336,4180,4306,4202,2805,1777,4545,190,3304 | cost: 2210.9905700017407
task: 1536,4886,2320,4161,1072,3303,1861,4227,4789 | cost: 1551.519377000659
task: 2065,3967,1696,4514 | cost: 280.6066459961585
task: 3340,3237,4386,2301,4759,3750,3032 | cost: 86.37734849980916
task: 29,4899,655,1745,1426,1135,3327,4872,4199,893,3139,3460,2466,1845 | cost: 2916.0570219974034
task: 2011,3409,611,1035,4461,1589,583,4464,3259,2333,1408 | cost: 1373.223622504156
task: 2849,3937,3031,141,4676,4850,4475,4515,1312,519,4803,2754,5117,1471 | cost: 2290.9240255030454
task: 4258,4186,1870,648,3953,2181,3980,4422,2863,578,925,2773,3628,597 | cost: 2349.1886445008276
task: 2488,3598,2962,123,4856,4850,4025,4083,3540,3797,3497,1916,2567,3423 | cost: 669.1159705042082
task: 1428,4791,2044,3735,4666,3690,3542 | cost: 526.5517984989856
task: 995,3862,1705,2888,369,1866 | cost: 193.62564350376488
task: 790,1514,2359,5023,3255,2342,2079,51,4816,2114 | cost: 1492.916694998712
task: 5135,3191,4982,4167,3814,126,2591,4827 | cost: 1811.1163875000784
task: 2352,2297,1536,3343,4466,1867,4995,4688 | cost: 499.5521374985401
task: 4091 | cost: 3.358858000865439
task: 3898,703,2726 | cost: 173.06949099656777
task: 2255,3148,1285,4325 | cost: 453.98107550499844
task: 642,102,574,4052,3210,492,3809,3778,3852 | cost: 1009.0530600027705
task: 3027 | cost: 13.445501997921383
task: 3179,4159,4596,4134,4000,2900,2855 | cost: 836.9899800018175
task: 3870,2863,4404,1118,3361,3641,1489,2882,2926 | cost: 819.2958655017719
task: 1353,3918,4924,2137,4904,3391,3899,5078,3070,556,4199,444 | cost: 640.8849540021038
task: 3294,3668 | cost: 72.3640955038718
task: 4174,3668,1988,4281,281,987,3200,4835,1084 | cost: 686.1074435037153
task: 4854,429,3795,4170 | cost: 188.8505829992937
task: 5052 | cost: 18.494808002287755
task: 3986,974,993,3154,1074,4368,1324 | cost: 598.1835434977256
task: 4373,1650,2274,3584 | cost: 387.10542699845973
task: 4710,4717,4006,4671,4558 | cost: 75.4855805025727
task: 3746,3089,1715,201,2025,3910,3677,2376 | cost: 1258.9243529982923
task: 4331,4896,2081 | cost: 250.1792420007405
task: 165,2063,2592,4679,761,1585,1587,2602,1488,1296,2720,1059,1460 | cost: 3006.799543498346
task: 5103,3536,703,123,5067,4459,2695,4171,3273,3123,5066,3946 | cost: 1290.4051010009425
task: 534,4309,2358,3612,4140 | cost: 824.640693001129
task: 1361,684,2047,983,2999 | cost: 1034.314020002057
task: 4227,4042,645,5007,2952,1683,786,4204,3896,4025,886,4286 | cost: 1274.1863709998142
task: 159,3445 | cost: 742.7164210021147
task: 2361,4038,2351,2256,4055 | cost: 609.4534029980423
task: 4569,1108,1957,2993,3463,2270,4905,2383,3758 | cost: 982.1245654966333
task: 1405,897,651,1092,1258,1552,4362 | cost: 1943.336354499479
task: 2597,3849,4397,1812,864,3361,3533,2969,3236,3199,1777 | cost: 2025.0530205048562
task: 2286,2577,5033,3841,3623,3665,3590,2612,5057,2393 | cost: 1940.8966189985222
task: 2786,3025,3454,4205,983,1548,2351,4057,2496,2211 | cost: 1749.0400204951584
task: 2221,2285,3480,558,2709 | cost: 1111.4172359993972
task: 4808,1907,3426,4413,5065,3518,4870,4393,1711,2931,3167,60 | cost: 3215.3307490007137
task: 2872,2202,4970,2451,3767,3234 | cost: 181.2960569986899
task: 4175,3396,3246,1650,2951,4825,3799 | cost: 221.38602000268293
task: 4084,3834,2837,4606,655,3623,3470,923,3126,4210,2118 | cost: 571.8911604999448
task: 3913,4406,640,3797,4175,1583,1411,3135,3346 | cost: 1059.134979503142
task: 3324,2070,2188 | cost: 649.5171389979078
task: 5002,2906,1596,4060,1564,886 | cost: 2234.2301745011355
task: 1887,2285,4610,4216,990,4448 | cost: 922.2940920008114
task: 1493,3348,4151,68,4,4361,4103,1515,4268 | cost: 884.5464469995932
task: 2935,2927,1182,4660,4484,3992,175,3127,964,2253,3880,537 | cost: 736.4781995020167
task: 2010,2253,209,4794,3799,3880,975,2331,2821 | cost: 544.9545064984704
task: 593,4689,4174,4525,1875,2232,1510,4599,2294,1519,3945,2456,4312,2407 | cost: 2040.6939335007337
task: 2524,4589,868,1774,4958,1810,633,1177,1967,2807,3602,1914 | cost: 2850.32834249796
task: 4454 | cost: 136.32072600375977
task: 1103,2138 | cost: 144.67777949903393
task: 2106,2618,4691,2352,1674,2779,3290,1858,2395 | cost: 495.4720610003278
task: 1948,2121,3424,4915,5011 | cost: 627.48343450221
task: 3919,2369,3387,2348,2031,2484,2943 | cost: 406.23095400223974
task: 3508,2218,1734 | cost: 892.3548685015703
task: 4989,3440,5082,1634,4641,3770,3917,2306,1296,5010,1199,2835 | cost: 2136.7302674989332
task: 4492,2269,4211,4746,4439,3844,4277,3510,3681,592,2771,2734,4797,3337,3363 | cost: 1646.5090769961535
task: 1113,4627,4638,1038,4529,4205,4224,4704 | cost: 580.9038070001407
task: 191,4305,1547,1426,2692,3918,3538,3160 | cost: 1912.2790330002317
task: 3037,3634,1928,925,750,4146 | cost: 541.6714985003637
task: 1211,1274,295,5037,4834,1845,1911,677,2885 | cost: 751.4821844997641
task: 2339,1406,1855,3538,2543,2252,948,1786,173,3953,4915 | cost: 2521.034157998656
task: 4121,2710,5124,3964,558,3145,3231,1190,3813,3412 | cost: 403.7332574989705
task: 1817,4598,2966,4541,1567,578,1875,3640,3524,4083,1727,4869,3741 | cost: 1309.0671224999824
task: 4930,4710,1901,2822,4113,2351,3408 | cost: 1489.3534785005613
task: 1865,2035,657,5032,4470,3923,2662 | cost: 290.7032919974881
task: 3877,2159,3804,4370,1659,4523,1931,2869,3560,3813,3319,4955,2746 | cost: 1069.7939024976222
task: 2678,2744,3128,4101,3682,4669,6,3440,2595,2018,4481,3234,1285,4394,4420 | cost: 3091.9607334981265
task: 2163,3656,3896,1193,2551,2300,4729 | cost: 258.7255075050052
task: 2390,165,2430 | cost: 544.5348319990444
task: 3210,1602,2917,634,473,2041,4914,977,4479,2800 | cost: 1208.3632639987627
task: 1973,2161,1781,4017,3147 | cost: 274.76575349646737
task: 3801,2108,4133,1628,4075,4669,944,662,4529,2843,2597,3200,206,1031,3162 | cost: 2540.9701315002167
task: 2988,4155,1445,3616,1804,2297,579,1916,1798,550,1320,4477 | cost: 1160.7417774976057
task: 665,781,4883,785,5041,1524 | cost: 735.1362914996571
