task: 2178,2787 | cost: 32.4196390000111
task: 2772,3790,4060,4154,4316,1129,1355 | cost: 151.58121300009952
task: 2301 | cost: 3.9697845004411647
task: 2175,2936,4128,3292,3102,2093,4833,2414,3948 | cost: 664.4255790006355
task: 533,3689,320,3117,2537,3615,3309,2576 | cost: 226.20617350003158
task: 4710,4757,4341,4261,464,3536,2644,4584,643 | cost: 681.7618460008816
task: 1861,4762,3313,4878,3229,4302,975,1724,3763,3465,4237,995,213,2660,3408 | cost: 1343.481163499746
task: 3392,4140,3486,398 | cost: 552.1972540000206
task: 2577,3685,4500,4210,2281,533,3240,1754 | cost: 430.38562849960726
task: 1758 | cost: 10.80974900014553
task: 3142,4461,3180,790,1506 | cost: 198.27228200119862
task: 3249,2569,3829,4665,4688,4341,2676,4647,4829 | cost: 638.6129385000459
task: 589,2630,4314 | cost: 183.6427324997203
task: 3752,2366,4677,3016,4089,2732,2664,2869,657,855,4134,4373,3727,2800,3943 | cost: 1347.3801654999988
task: 4724,3699,3365,2058,4462,1438,3360,2825,2789 | cost: 178.44342699936533
task: 4773,1591,2532,3653,3911 | cost: 103.36247200029902
task: 3466,4313,2510 | cost: 238.00426949946996
task: 1863,3568,3164 | cost: 131.39598999987356
task: 3208,4109,3861,2504,1033,4226,4568,3354,3234,1562 | cost: 836.8117369991523
task: 2971,2134,4572,3239 | cost: 102.78761550034687
task: 4217,2192,3782,4055 | cost: 185.50284650063986
task: 2993,750,3281,2202,1872,4894,580,4678,898,4938,3084,3282,943,1040,4533 | cost: 1340.310931998829
task: 4041,1276,3228,3441,3465,1055,3875,4733,2645,3002,1617 | cost: 775.6953955004064
task: 1407,1161,4001,3290,3455,1666,4883,4547,4584,1410 | cost: 1518.2280034996438
task: 4842,1028,950,549,4570,2371,4218,1851,1069 | cost: 319.70996349991765
task: 1430,3428,5054,3595,2287,5108,3661,2047,4685,2574,1568,891 | cost: 1861.8115345007027
task: 3450,3267,5047 | cost: 543.136762499671
task: 2374,1424,3367 | cost: 31.53348400064715
task: 929,4396,4186,4068,2075,2644,801,4497 | cost: 731.5618995007753
task: 1147,4165,4708,2957,1442,1108,3709,4627,2820,2487,2356 | cost: 576.5560235004159
task: 1747 | cost: 479.19278199969995
task: 892,3428,1313 | cost: 281.0896684995896
task: 1368 | cost: 74.18992499970045
task: 1418,295,157,1424,4805,3155 | cost: 2410.580204001235
task: 3773,3284,1350,1123,4537,2351,3917,3696,5098,4637,1063,4365,1721,3753,2463 | cost: 655.6882830000177
task: 4316,1602,5129,4376,3651,3938,3881,4310,3511,4910,5001,2578,1133,3952,3635 | cost: 1536.7361155003891
task: 4054,1775,4216,1282,3467,3895,2247,3394 | cost: 519.9461000001975
task: 1742,2730,2160,5040,4404,1894,2584,4770,1329,3016,1267 | cost: 1499.4828319995577
task: 4459,4900,4421,3237,3223,4858,3958,3282,398,68,3967,3509 | cost: 765.8033335010259
task: 101,4442,1199,2882 | cost: 154.56319250006345
task: 1722,4782,4433,2681,1824,4445,2666,4526,4707,4123,3299,3123,3404,1067,1949 | cost: 1144.5521294999708
task: 4516,3244,4985,4197,4074,2012,1046,1317,2419,5066,1782,2647,1926 | cost: 1031.8458174997431
task: 4363,4293,3482,3683,4475,673,1381,4893,4242,3165,2310,1414 | cost: 1235.3892134997295
task: 2939,2115 | cost: 48.84644099911384
task: 2139,1006,1587,4035 | cost: 511.49488000010024
task: 2044,3068,613 | cost: 326.3672275006684
task: 1944,3282,5071,995,2803,3889,1335,3198,1411,74,1410,2397 | cost: 510.4094520002036
task: 2290,4769,2985,3907,2580,4567,4809,4119,4365 | cost: 1233.3390144995064
task: 1653,1890,4296,5006,3286,5044,1763,3065 | cost: 1085.7962544996553
task: 956 | cost: 200.4292824994991
task: 2439 | cost: 196.37083150064427
task: 2802,3291,2632,2733,3280 | cost: 729.2254465000951
task: 2804,2380,3925 | cost: 96.20625450043008
task: 4921,2029,1371,2944,957,3642 | cost: 241.58940149936825
task: 3422,4687,3190,3857,2431,3935,3373,3852,4438,3950,1329,2997,632 | cost: 1079.3243119996987
task: 1181,3564,1396,2399,3189 | cost: 545.2518969996163
task: 2386,1493,2933,4378,2832,2182,4009,1926,3824,1629,2393,2648,3245,4362,4300 | cost: 848.884924500453
task: 1109,1789 | cost: 281.50924800047505
task: 4674,4690,383 | cost: 42.248248500072805
task: 2791,2510 | cost: 64.29891150037292
task: 3827,438,2754,3987,4305,2900,5132 | cost: 482.3396914998739
task: 1707,2232,5083,568,4255,4191,2249,133,4684,4779,2736,3782,2331,5034 | cost: 1046.6400210007123
task: 3830,2835,3398,2233,4028,3108,3786,3502,3636,1815,3674,3817,4644,745,1389 | cost: 737.1592105000673
task: 4721,5064,4761,4180,3257,3311,1836,4261,2935,5131,1104,4578,3358 | cost: 986.4368279995688
task: 1891,1640,5072,3004,3212 | cost: 86.22444899992843
task: 2590,3874,2974,685,3504 | cost: 424.48974599938083
task: 3558,3486,794,5007,2938,4459,1412,2225,3720,3769 | cost: 696.7399395007305
task: 4086,3154,1831,3470,3165,3352,2516 | cost: 126.71359099931578
task: 2788 | cost: 7.030170000689395
task: 3725,1959,4885,3121,85,4114,4043,1963,2619,2270,1788,2578 | cost: 1179.090940999231
task: 3152,4642,4700,3901,1026,4909,2815,4111,4428,4090,1558,3706,2986,4580 | cost: 806.0152924999784
task: 1488,1495,697,4023,4261,2576,5135,5100,2614,2391,2525,2309 | cost: 461.8042055008118
task: 2700,3022,955,2901,3721,4868,3023,2776,4537,1421,4936,1373 | cost: 471.80015400044795
task: 2487,3883,3878,5070,1549,4344,4686 | cost: 1171.554730499338
task: 3792,3007,4182,2346,4405 | cost: 207.5784950002344
task: 4417,4586,2857 | cost: 93.87883650015283
task: 2519,2895,4010,2566,2220,3682,1860,2447,4929,3904,3343,4146,983 | cost: 575.6367289995978
task: 1605,4008,2228,2824,4175,2335,4168,2630,2048 | cost: 790.7864535000044
task: 637 | cost: 15.539572999841766
task: 2201,4996,2390 | cost: 184.673327499695
task: 2963 | cost: 46.90287200082821
task: 2239,1280,961,2218,4326,4657,1785,2323,4123 | cost: 973.7687409997307
task: 4214,2412,3063,3787,2346,3413,4750,390,4473,3506 | cost: 741.8303330005074
task: 2311,2872,4946,5133,1298,681,3123 | cost: 139.90221799940628
task: 1635,2507 | cost: 13.762230000793352
task: 945,3472,4033,3087,850,3405,2076,3788,1045 | cost: 1531.7546779988334
task: 4449,5089,4078,79,1524,1593,3089,3914,2238,4812,3239 | cost: 1322.7670539990868
task: 3105,4246,2625,2138,2232 | cost: 98.99202599990531
task: 3607,4464,220,3397,2730,2418,3419 | cost: 856.1508020002293
task: 267,3300,2072,3506,3953,3986,2790,4439,179,2912,1817,3086,4898 | cost: 1129.386592499941
task: 2620,4845,1452,3289,4875,655,3113,4202,4125 | cost: 567.2608224995201
task: 4494,4042,402,408,4388,2458 | cost: 574.94679049978
task: 4275,3989,1962,1826,3337,1763,2735,4462,4451,1908 | cost: 845.0018795001597
task: 947,3669,2741,1026,995,2683,519 | cost: 756.6058015008821
task: 3378,3715,1456,632,2595,3639,3249,4680,211,3910 | cost: 532.2616110006493
task: 1348,4208,4024,3125,2736,1550 | cost: 1589.3371934998868
task: 4143,1738,731,123,4859,2964,4695,3456,2728,480,3752,4818,5034 | cost: 1741.2801434993526
task: 4049,1515,4763,951,4083,3903,1731,2905,5104,1728,2327,2454,862,999 | cost: 1991.9339269990815
task: 3084,3889,2994,3047,4062,921,4149,3886 | cost: 599.7976735006887
task: 3748,3099,3332,1999,1544,4172,4502 | cost: 1127.2414159993787
task: 2195,2159,3356,4407,2794,3850,5024,1995,2630,2863,1902 | cost: 897.1014879989525
task: 4627,2342,726 | cost: 190.46063299902016
task: 3948,3211,3019,2078 | cost: 314.59823600016534
task: 1722 | cost: 79.44776400017872
task: 4874,2274,3888,307,3312,3393,4421 | cost: 186.58125949878013
task: 3877,2806,3882,3292,4,4664,146,4970,2277,4062,2383,4960,3402,1477,118 | cost: 1113.3319479995407
task: 4626,4711,2193,4188,3607,4307,4785,4556,4291,1268,4961,2294,4982 | cost: 632.5945320004394
task: 4497,3087,3289,2016,1915,599,4535,2976,4366,3426,3729 | cost: 1133.2799335004893
task: 3351,2457,1913,1024,4327,1882,1639,1771,4162,2673,2649,4396,2003 | cost: 864.6838095010025
task: 2505,4779,3339,2215 | cost: 206.16557100129285
task: 2607,2706,663,2747,747,3545,1887,565,4897,557,4246,2541 | cost: 1137.9227014995195
task: 3855,3810,3386,4055,3272,1967,4442,3255,2802,3944,2173,3537 | cost: 820.4337989991473
task: 1259,3132,4178,2950 | cost: 80.44185649941937
task: 4174,4665,4537,3685,4316,4512,3566,4300,433,3776,5116 | cost: 817.6254990003144
task: 3815,4311,4921,1901,3845,3142,3734,7,2276,2167,3529,1762 | cost: 1020.1764855000874
task: 4720,3609,4375,2130,2750,4562,5076,2542,4868,1037,3425 | cost: 321.98597300066467
task: 2311,4200,462,4465 | cost: 43.13825899953372
task: 4103,4932,3800,1450,434,2945,4351,3826 | cost: 385.48668149906007
task: 4943,1875,305,4431,3671,3653,1740,863,586,4003,4994,3686 | cost: 1894.6485859996756
task: 5020,4467,1852,232,4689,4446,2795,3604,4247,4230 | cost: 767.4632759990345
task: 2039,3060,445 | cost: 145.8322890002819
task: 5052,3764 | cost: 13.296438999532256
task: 100,3049,2304,2670,948,649,5032,1922,4811,107,2074,3734,2965 | cost: 1091.7958925001585
task: 1397,3717 | cost: 15.828680498998438
task: 2625,1371,533,1289 | cost: 159.77597550136124
task: 2289,3237,705,1405,3249,953,4234,3627 | cost: 259.6773265004231
task: 3146,3169,4155,1369,259 | cost: 588.4495774998868
task: 338 | cost: 29.916458999650786
task: 4614,3810,2788,363,4907,5097 | cost: 173.7512545005302
task: 4265,2920,2763,3781,2981,4417,3930,4283,100,4483,1794 | cost: 1363.3964809996542
task: 1396,1864,4816,4236 | cost: 86.49342550052097
task: 2202,2947,1891,4553,4156,1584,687,3776,2583,3515,1715 | cost: 2271.7212859997744
task: 4431,724,4616,4463 | cost: 859.8819400012871
task: 3476,1851,4932,2907,4905,1850,1345,803,1329,4672,4161,5048,2388,4546 | cost: 443.1930260006993
task: 2383,4063,5070,3042,1528,4808,4509,1499,1725,4771,2282,162,3435 | cost: 1334.7349735004173
task: 2442,2196,2888,3175,4951,1983,1793,3474,4991,4407,3251,2642,948,4411,4533 | cost: 470.5257989999154
task: 2272,2906 | cost: 15.118268000151147
task: 2057,2559,3626,3024,4078,3755,4353,4725,5,1374,1781,4684,2719,3350 | cost: 906.617384999663
task: 4288,2982,4468,753,2433,4329,4984,3312,4530,2823 | cost: 634.9273565001567
task: 4848,2283,1144,1928,3596,4706,1719,4684 | cost: 291.68349349947675
task: 3090,4069,1881,997 | cost: 454.6911915003875
task: 1319,3103 | cost: 33.63851150061237
task: 4120,5003,2294,4081,3137,3141,5032,4160 | cost: 477.1138205005627
task: 2687 | cost: 37.18352049963869
task: 764 | cost: 23.79862499947194
task: 2990,3115,2038,1372,1055,4984,3469,177,2535,1793 | cost: 683.9549709993662
task: 3378,4264,4349,1851,2004,570,3553,4799,1364,3138,2722,2801,4962 | cost: 621.3619319996724
task: 1862,2304,4076,4676,5117,3307,2788,3954,1294,4354,2343,2674,4019 | cost: 981.3706984996315
task: 1966,3291,2881,1425,1504,1308,3518,2250,4099,3884,4541,4196,3522 | cost: 675.2168334996895
task: 3499,3192,2106,1109,4484,3564,5080,2802,1582,4711 | cost: 681.0709114997735
task: 4664,4843,4893,3157,27,1298,650,4773,712,621,1843 | cost: 2422.2707799999625
task: 2720,1641,4938,3833,4478,4250,328,4258,4993,1880,2465,565 | cost: 287.47315449891175
task: 4192,4063,4144,2873,773 | cost: 819.0184855002371
task: 4757,3937,2886,3356,3785 | cost: 417.12533200006874
task: 2720,1784,1495,2466,1612,2159,139,958 | cost: 857.074700499652
task: 1997,1942,1575,2883,3618,4250,4050,3124 | cost: 462.13525099938124
task: 2962,2238,2512,2473,147 | cost: 394.24674549991323
task: 1508,2292,3168,659,4346,4122,3273,683,4103,1863,882,79,2380,3657 | cost: 1792.5642730006075
task: 4403,2718,2811,2609,3000,4977,1641,2062,3441,2354,1684,2069 | cost: 781.8374099997527
task: 3010,4206,4477 | cost: 55.99266949957382
task: 2043,3391,3897,535,2523,569,3704,2433,4012,1734,3634 | cost: 601.7608874990401
task: 3347,1597,3102,3698 | cost: 52.43045149927639
task: 2983,3817,3975,2416,3906,3203,657,3657,123,3804,4672,631,4167,1084 | cost: 666.309707500659
task: 4739,4190,4165,2820,4423,3164,4231,713,2782 | cost: 244.51874799979123
task: 4962 | cost: 2.359397500185878
task: 1172,4408,3020,4385,573,2276 | cost: 707.7175085005365
task: 4043,4387,2488,1920,3802,1786,4925,2875,425,3347,863,4120,3884,4669 | cost: 593.7062909997621
task: 2968,1739,3102,3461,1242,3537,2727,3999,3390,5053,757,2457,1370,4149,4830 | cost: 1236.0324170003878
task: 728,2286,2187,965,2475,2627,584,863,1012,3888,2910 | cost: 824.2951884994909
task: 1977,2501,2829,607,2301,4228,3943 | cost: 316.0135549996994
task: 4431,3901,3719,1587,3553,4818,2444,1225,2300,1607,1925,1006 | cost: 1320.831451500453
task: 2919,4178,2038,2569,3967,3636,104,1762,3860,3584,4748,3633,1937,2618 | cost: 565.5774940005358
task: 4815,2094,2385,4248,4397,2690,3338,3841,3581,587,2953,2744,2681,4074,953 | cost: 1522.32287049992
task: 1789,3725,3295,2379,957,1765,3073,2394,2712,2460 | cost: 924.5648870000878
task: 2871,3140,1370,2273 | cost: 390.99945849920914
task: 2740,754,1730,3033 | cost: 124.14331799936917
task: 2784 | cost: 83.50616749976325
task: 1510,3761,4170,4388,4652,2975 | cost: 218.3058450000317
task: 2460,2484,4645,52,3138,3649,4775,2354,2635,2692,4713,1188 | cost: 489.973070501037
task: 4618,1183,4607,3725,3767,2774,4748,3144,1800,4186,3914 | cost: 781.971946998965
task: 4726,1504,4985,2851,2536 | cost: 97.92735900009575
task: 3523,2415,2883,2091,923,870 | cost: 652.1027740000136
task: 3098,2139,5098,2068,3999 | cost: 681.2125754995577
task: 2614,295,1010,2493,3331,2767,5075,4103,2765,3486,5129,2132 | cost: 409.5389725007408
task: 1909,4786,5027,2171,2600,1220 | cost: 502.1726625000156
task: 4198,1387,1639,4750 | cost: 396.3020154997139
task: 897,1025,2799,167,1851,3071,1489,3128,2651,1050,4357,4793,4249,1080 | cost: 958.7589009997828
task: 1635 | cost: 6.184994000250299
task: 4851,4832,1707,1072,136,3087,1711,3179,2054,1357,4006 | cost: 465.88510449964815
task: 2345,4537,3665,3463,1528,3987,1376,1603,3919,4339,4126,1803,4699,4142,2123 | cost: 1396.066995500405
task: 2812,4270,141,2363,2097 | cost: 359.57146100008686
task: 2821,1057,4193,2108,5118,4135,2926,786,2367,3272,4716,3827 | cost: 694.4449905004149
task: 2341,3983,2277,1063,1725,1374,3188,4659,1197 | cost: 399.4841309995536
task: 3766,4157,4362,1662,899,2105,4775 | cost: 417.62470550020225
task: 2797,2403,4065,2097,147,1620,4132,5036,3917 | cost: 1242.8989344998627
task: 3012,2680,2925,3777,558,3201,1045,5017,4765 | cost: 776.6206910009714
task: 3305 | cost: 82.26589400055673
task: 1751,4703,2045,5024,2128,4473,1626,3143 | cost: 981.2218175002272
task: 4277 | cost: 2.9078369998387643
task: 2845,4227,4277,3906,245 | cost: 92.9474280001159
task: 1380,1225,2125,4623,1048,4476,1371 | cost: 776.2069264999809
task: 5133,1167,3456,2764,3770,5108,2710,4219,4442,870 | cost: 808.9451799987728
task: 1194,1641,204,2307,1874 | cost: 309.91325300055905
task: 3033,2769,1295,1605 | cost: 416.32120650047
task: 4491,3614,4886,4538,1180,957,4659,2019,2046,2596,4294,3579 | cost: 934.462803000315
task: 143,3550,5121,864,267,2259,2928,2735,5018,4934,2341,1091,2710 | cost: 954.5724215004157
task: 4108,98,5021,735,1441,1926,72 | cost: 1301.2400055004036
task: 1375,3953,3853,4127 | cost: 538.5899779994361
task: 3344,4497,2825,746,3559,3429,1910,3786,4338,4951 | cost: 1126.5074704988365
task: 3165,444,13,4191,4720,2698,2211,4590,3671,4325,5118,3665,3575,4838,4302 | cost: 736.1601454995252
task: 1144,4034,1951,4439,1113,3136,5,1448,3167,3120 | cost: 1009.3738449995726
task: 1414,5061,5027,1425,4946,2174,1790 | cost: 194.59979149996798
task: 1825,2897,4337,4057,3493,4832,3328,3504 | cost: 378.55781100006425
task: 3116,1021,4028,3914,4347,1182,3582,4661 | cost: 503.48450199999206
task: 203,735,4954,3737,4532,2688,3860,1516,4716,2425,571,2979,4404,3959,4891 | cost: 1335.5838195002434
task: 4944 | cost: 2.377219999289082
task: 426,4929,4325 | cost: 174.0336954999293
task: 4949,4580,4531,476 | cost: 341.37570150051033
task: 2715,1190,1978 | cost: 122.27451350008778
task: 652,4143,2167,3051,1292 | cost: 275.43066599992017
task: 4814,2185,146,4435,2643,1416,2260,1297,1149 | cost: 582.108173499364
task: 4919,892,2648,3230,4167,3356 | cost: 717.6458820003973
task: 3221,2857,3133,4257,968,893,1375,4386,3277,3850,1195,3989 | cost: 857.0666554996933
task: 2356,2061,2276,3468,3540,860,2026,3547 | cost: 1064.9761280001258
task: 1998,3080,2604,3920,3729,1845,2497 | cost: 1136.9030184996518
task: 4616,3937,1992,5036,2584,4716,4152,4660,142,4408,738,1010,5060 | cost: 1680.0413455002854
task: 4720,2071,1246,5012,4832,2696,5133,2399 | cost: 604.8830030003955
task: 2551,2588,3367,2727,3003 | cost: 533.4206514990001
task: 213,4046,4993,785,2912,682,2711,1816,4781,5016,4313,1048,4068,1428 | cost: 624.361593499998
task: 4342,2099,1210,4132,2939 | cost: 755.1960814998893
task: 3419,754,1930 | cost: 32.75867100092
task: 2628,2060,4347,2756,112,3429,214,647,2023,3752,3313,3318,1048,4451 | cost: 1100.4856799991103
task: 2581,3515,2552,908,102 | cost: 346.1491814996407
task: 3781,155,4543,3422,2320,1773 | cost: 786.5425544996469
task: 1387,2754,1971,5120,927,4677,2778,3589,5101,1739 | cost: 1659.717706000265
task: 5073,4874,3787,4389,3729,4851,3582,2384,1274,4721,2809,1370,2467,131 | cost: 799.109531000795
task: 4258,4328,5053,99,4445,1159,2343,4403,2450,3743,2497 | cost: 1584.6648934993937
task: 2142,730,3568,1838,2722,688 | cost: 1672.2284699999364
task: 1035,755,4560,2940,634,3462,3735,1919,941,2951,3107,893,1010 | cost: 1153.8820000005217
task: 3871,1831,898,1816 | cost: 493.04628949994367
task: 3891,596,2650,1023,2390,1685,3009,1050,1061,2523,4145,4209,3109 | cost: 332.4771415000214
task: 1479,1900 | cost: 296.6719079995528
task: 4907,4118,1897 | cost: 743.4046485004728
task: 4451,1202,1184,1710,1927 | cost: 91.83606599981431
task: 5033,2132,3769,4704,4582,2477,2386,3675,4775,2945,4214,4631,1993,4076,1403 | cost: 677.0552069992846
task: 2884,2370,2380,4548,3215,343,4807,1533,3327 | cost: 560.3375770006096
task: 5068,4588,2340,1445,3237,728,4297,2803,561,3458,3250,3382,4940,4134 | cost: 1289.1337859991836
task: 1162,2634,4721,2522,4782,3683,3149,1716,3754,645 | cost: 523.6075045004327
task: 486,635,2803,2613 | cost: 313.08639150029194
task: 4979,2107,3258,3216,2320,4978,3617,3983,2947,3523,2322,2980,1659 | cost: 1312.0447499995862
task: 4311,2545,3719,3696,1439,1637,3740 | cost: 772.2779899995658
task: 547,3972,4533,4034,3694,4645,3076,2728 | cost: 533.9370444999076
task: 4205,5046,4380,2568,5008,3649,967,733,3209,1606,3747,4472,2824 | cost: 723.9904374991966
task: 3404,4387,2693,4733,1125,5083,2318,2624,3759,2993,3398,3679 | cost: 726.6512039996087
task: 5115,3777,4783,4615,2017,1748,3308,3896 | cost: 901.1431615008405
task: 2293,4890,4375,1775,1814 | cost: 385.685334500522
task: 5135,1438,2435,1073,3530,2451,598,3790,4394,4945 | cost: 620.358206999299
task: 4112,5043,128,4160,1505,4747,931,4366,3322,3698,2441 | cost: 1859.9902174992167
task: 85,4425,1983,2701,746,4593,3351,1258,1800,4934,4787,2559 | cost: 1378.4384275004413
task: 2813,3117,1985,3324 | cost: 209.78018699952372
task: 4150,2002,677,2735,3215,1646,3965 | cost: 131.37205800103402
task: 430 | cost: 88.89066300071136
task: 2400,4997,2730,583,3081,4400,3483,4347,4911,243,2366,4395,4750,1711,1607 | cost: 2507.80349300112
task: 4144,1511,3548,2858,440,4073,3700,2023,3444,1902 | cost: 1083.353345499745
task: 645,3342,4744,3882,2755,1521,4024,4796,4163,3014,3367,1545 | cost: 1317.1890445000827
task: 4196,4770 | cost: 12.260000499736634
task: 2972,2190,4978,4750,1048,127,76,3031,4016,2502,2947,3162,3190 | cost: 2038.5327925005186
task: 4800,3877,4169,998,3846,3435,68,2073,2008,3718,5004,988,2262,5132,4099 | cost: 1153.3861485004309
task: 497,3430,2652,4486,2311,4410,4031,1564,4446,1793,4661,4728,4983,1975,4088 | cost: 1812.019634000535
task: 1396,4509,1521,1997,5064,4064,2651,1706,2226,2986 | cost: 243.61348950060346
task: 4708,2801,4637,2786,47,4463,3245,4465,4743,1440,5095,2128 | cost: 1095.0745074987935
task: 3524,5020 | cost: 127.12288500006252
task: 1000,969,2942,2420 | cost: 867.4705720004567
task: 1177,4748,3447,4207,2760,4542,3973,2848,2141,4096,3396,3418,2817 | cost: 1184.741949000454
task: 3041,1846 | cost: 261.7129694999676
